Project,Plot,Sample_ID,Volume_mL,Vial_ID,sample_location,Analyte,Evacuation_date_YYYMMDD,Collection_Date_YYYYMMDD,Collection_Start_Time_24hrs,Collection_End_Time_24hrs,EST_EDT,Notes
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_FE_T2_20240612_AM,4,SW_H6_FE_T2_20240612_AM,SERC,Fe,20240611,20240612,1309,803,EDT,mislabeled in field as H3
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_T2_20240612_AM,2,SW_F6_ISO_T2_20240612_AM,LANL,Isotopes,20240611,20240612,1337,842,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_SO4_20241003,5,SW_E3_SO4_20241003,SERC,SO4/Cl/H2S,20240930,20241003,1138,1355,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_FE_T2_20240612_AM,5,SW_B4_FE_T2_20240612_AM,SERC,Fe,20240611,20240612,1400,920,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_DOC_T2_20240612_AM,10,SW_B4_DOC_T2_20240612_AM,SERC,DOC,20240611,20240612,1400,920,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_NUTR_T2_20240612_AM,8,SW_B4_NUTR_T2_20240612_AM,SERC,NUTR,20240611,20240612,1400,920,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_20241003,5,SW_F6_SO4_20241003,SERC,SO4/Cl/H2S,20240930,20241003,1113,1255,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_FE_T2_20240612_AM,5,SW_D5_FE_T2_20240612_AM,SERC,Fe,20240611,20240612,1351,905,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_NUTR_T2_20240612_AM,6,SW_D5_NUTR_T2_20240612_AM,SERC,NUTR,20240611,20240612,1351,905,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_SO4_20241003,5,SW_I5_SO4_20241003,SERC,SO4/Cl/H2S,20240930,20241003,936,1326,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_20241104,5,SW_F6_SO4_20241104,SERC,SO4/Cl/H2S,20241101,20241104,1250,936,EST,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_T2_20240612_AM,5,SW_F6_FE_T2_20240612_AM,SERC,Fe,20240611,20240612,1337,842,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_DOC_T2_20240612_AM,10,SW_F6_DOC_T2_20240612_AM,SERC,DOC,20240611,20240612,1337,842,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_NUTR_T2_20240612_AM,6,SW_F6_NUTR_T2_20240612_AM,SERC,NUTR,20240611,20240612,1337,842,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_T4_20240613_AM,2,SW_F6_ISO_T4_20240613_AM,LANL,Isotopes,20240612,20240613,1607,848,EDT,clear
COMPASS: TEMPEST,Control,TMP_C_PW_C3_15cm_SO4_20241213,5,C_C3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1437,1445,EST,
COMPASS: TEMPEST,Control,TMP_C_PW_C6_15cm_SO4_20241213,5,C_C6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1444,1412,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_FE_T1_20240611,5,FW_C3_FE_T1_20240611,SERC,Fe,20240610,20240611,1409,1417,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_DOC_T1_20240611,10,FW_C3_DOC_T1_20240611,SERC,DOC,20240610,20240611,1409,1417,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_NUTR_T1_20240611,8,FW_C3_NUTR_T1_20240611,SERC,NUTR,20240610,20240611,1409,1417,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_CDOM_T1_20240611,9,FW_C3_CDOM_T1_20240611,SEQUIM,CDOM,20240610,20240611,1409,1417,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_T6_20240614,2,SW_F6_ISO_T6_20240614,LANL,Isotopes,20240613,20240614,1519,1420,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_F4_15cm_SO4_20241213,5,C_F4_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1428,1458,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_T1_20240611,5,FW_C6_FE_T1_20240611,SERC,Fe,20240610,20240611,1349,1400,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_DOC_T1_20240611,10,FW_C6_DOC_T1_20240611,SERC,DOC,20240610,20240611,1349,1400,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_NUTR_T1_20240611,8,FW_C6_NUTR_T1_20240611,SERC,NUTR,20240610,20240611,1349,1400,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_CDOM_T1_20240611,9,FW_C6_CDOM_T1_20240611,SEQUIM,CDOM,20240610,20240611,1349,1400,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_ISO_T3_20240612_PM,2,SW_H3_ISO_T3_20240612_PM,LANL,Isotopes,20240612,20240612,826,1513,EDT,clear
COMPASS: TEMPEST,Control,TMP_C_PW_H3_15cm_SO4_20241213,5,C_H3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1415,1523,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_FE_T1_20240611,5,FW_F4_FE_T1_20240611,SERC,Fe,20240610,20240611,1419,1343,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_DOC_T1_20240611,10,FW_F4_DOC_T1_20240611,SERC,DOC,20240610,20240611,1419,1343,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_NUTR_T1_20240611,8,FW_F4_NUTR_T1_20240611,SERC,NUTR,20240610,20240611,1419,1343,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_CDOM_T1_20240611,9,FW_F4_CDOM_T1_20240611,SEQUIM,CDOM,20240610,20240611,1419,1343,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_SO4_T3_20240612_PM,5,SW_H3_SO4_T3_20240612_PM,LANL,Isotopes,20240612,20240612,826,1513,EDT,clear
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_SO4_20241213,5,C_H6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1421,1511,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_FE_T1_20240611,5,FW_D5_FE_T1_20240611,SERC,Fe,20240610,20240611,1403,1330,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_DOC_T1_20240611,10,FW_D5_DOC_T1_20240611,SERC,DOC,20240610,20240611,1403,1330,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_NUTR_T1_20240611,8,FW_D5_NUTR_T1_20240611,SERC,NUTR,20240610,20240611,1403,1330,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_CDOM_T1_20240611,9,FW_D5_CDOM_T1_20240611,SEQUIM,CDOM,20240610,20240611,1403,1330,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_ISO_T2_20240612_AM,2,SW_H6_ISO_T2_20240612_AM,LANL,Isotopes,20240611,20240612,1309,803,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_B4_15cm_SO4_20241213,5,C_B4_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1440,1440,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_FE_T1_20240611,5,FW_I5_FE_T1_20240611,SERC,Fe,20240610,20240611,1445,1307,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_DOC_T1_20240611,10,FW_I5_DOC_T1_20240611,SERC,DOC,20240610,20240611,1445,1307,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_NUTR_T1_20240611,8,FW_I5_NUTR_T1_20240611,SERC,NUTR,20240610,20240611,1445,1307,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_CDOM_T1_20240611,9,FW_I5_CDOM_T1_20240611,SEQUIM,CDOM,20240610,20240611,1445,1307,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_ISO_T4_20240613_AM,2,SW_I5_ISO_T4_20240613_AM,LANL,Isotopes,20240612,20240613,1506,824,EDT,clear
COMPASS: TEMPEST,Control,TMP_C_PW_D5_15cm_SO4_20241213,5,C_D5_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1448,1430,EST,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_FE_T1_20240611,5,SW_B4_FE_T1_20240611,SERC,Fe,20240610,20240611,1305,1400,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_DOC_T1_20240611,10,SW_B4_DOC_T1_20240611,SERC,DOC,20240610,20240611,1305,1400,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_NUTR_T1_20240611,6,SW_B4_NUTR_T1_20240611,SERC,NUTR,20240610,20240611,1305,1400,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_CDOM_T1_20240611,9,SW_B4_CDOM_T1_20240611,SEQUIM,CDOM,20240610,20240611,1305,1400,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_E3_15cm_SO4_20241213,5,C_E3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1434,1450,EST,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_T1_20240611,4,SW_F6_FE_T1_20240611,SERC,Fe,20240610,20240611,1325,1337,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_F6_15cm_SO4_20241213,5,C_F6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1425,1515,EST,
COMPASS: TEMPEST,Control,TMP_C_PW_H6_15cm_FE_T0_20240610,6,C_H6_FE_T0_20240610,SERC,Fe,20240607,20240610,1128,1406,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_SO4_20241213,5,C_I5_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1418,1515,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_T0_20240610,4,FW_C6_FE_T0_20240610,SERC,Fe,20240607,20240610,1434,1349,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_DOC_T0_20240610,10,FW_C6_DOC_T0_20240610,SERC,DOC,20240607,20240610,1434,1349,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_NUTR_T0_20240610,6,FW_C6_NUTR_T0_20240610,SERC,NUTR,20240607,20240610,1434,1349,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_FE_T0_20240610,4,FW_F4_FE_T0_20240610,SERC,Fe,20240607,20240610,1454,1419,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_FE_T0_20240610,4,FW_H6_FE_T0_20240610,SERC,Fe,20240607,20240610,1514,1436,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_SO4_20241213,5,FW_C3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1409,1146,EST,yellow
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_SO4_20241213,5,FW_C6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1402,1218,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_FE_T0_20240610,5,FW_I5_FE_T0_20240610,SERC,Fe,20240607,20240610,1503,1445,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_DOC_T0_20240610,10,FW_I5_DOC_T0_20240610,SERC,DOC,20240607,20240610,1503,1445,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_NUTR_T0_20240610,8,FW_I5_NUTR_T0_20240610,SERC,NUTR,20240607,20240610,1503,1445,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_SO4_20241213,5,FW_F4_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1347,1120,EST,yellow
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_FE_20240607,6,C_H3_FE_20240607,SERC,Fe,20240604,20240607,1203,1102,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_DOC_20240607,10,C_H3_DOC_20240607,SERC,DOC,20240604,20240607,1203,1102,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_NUTR_20240607,8,C_H3_NUTR_20240607,SERC,NUTR,20240604,20240607,1203,1102,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_CDOM_20240607,9,C_H3_CDOM_20240607,SEQUIM,CDOM,20240604,20240607,1203,1102,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_ISO_20240607,2,C_H3_ISO_20240607,SERC,Isotopes,20240604,20240607,1203,1102,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_SO4_20241213,5,FW_H3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1345,1111,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H6_15cm_FE_20240607,6,C_H6_FE_20240607,SERC,Fe,20240604,20240607,930,1128,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H6_15cm_NUTR_20240607,7.5,C_H6_NUTR_20240607,SERC,NUTR,20240604,20240607,930,1128,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_SO4_20241213,5,FW_H6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1338,1054,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_20240607,6,FW_C6_FE_20240607,SERC,Fe,20240604,20240607,1251,1434,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_DOC_20240607,10,FW_C6_DOC_20240607,SERC,DOC,20240604,20240607,1251,1434,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_NUTR_20240607,8,FW_C6_NUTR_20240607,SERC,NUTR,20240604,20240607,1251,1434,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_CDOM_20240607,9,FW_C6_CDOM_20240607,SEQUIM,CDOM,20240604,20240607,1251,1434,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_ISO_20240607,2,FW_C6_ISO_20240607,SERC,Isotopes,20240604,20240607,1251,1434,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_SO4_20241213,5,FW_B4_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1406,1158,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_FE_20240607,6,FW_H6_FE_20240607,SERC,Fe,20240604,20240607,1339,1514,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_SO4_20241213,5,FW_D5_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1359,1205,EST,light yellow
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_FE_20240607,6,FW_D5_FE_20240607,SERC,Fe,20240604,20240607,1329,1445,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_SO4_20241213,5,FW_E3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1352,1130,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_FE_20240607,6,FW_I5_FE_20240607,SERC,Fe,20240604,20240607,1215,1503,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_DOC_20240607,10,FW_I5_DOC_20240607,SERC,DOC,20240604,20240607,1215,1503,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_NUTR_20240607,8,FW_I5_NUTR_20240607,SERC,NUTR,20240604,20240607,1215,1503,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_CDOM_20240607,9,FW_I5_CDOM_20240607,SEQUIM,CDOM,20240604,20240607,1215,1503,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_ISO_20240607,2,FW_I5_ISO_20240607,SERC,Isotopes,20240604,20240607,1215,1503,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_SO4_20241213,5,FW_F6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1356,1102,EST,light yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_FE_20240607,6,SW_H3_FE_20240607,SERC,Fe,20240604,20240607,1305,1156,EDT,yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_DOC_20240607,10,SW_H3_DOC_20240607,SERC,DOC,20240604,20240607,1305,1156,EDT,yellow
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_SO4_20241213,5,FW_I5_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1341,1036,EST,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_FE_20240607,6,SW_B4_FE_20240607,SERC,Fe,20240604,20240607,1033,1409,EDT,yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_SO4_20241213,5,SW_C3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1225,1346,EST,Clear
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_FE_20240426,6,C_H3_FE_20240426,SERC,Fe,20240423,20240426,916,1443,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_DOC/CDOM_20240426,19,C_H3_DOC/CDOM_20240426,SEQUIM,DOC/CDOM,20240423,20240426,916,1443,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_NUTR_20240426,8,C_H3_NUTR_20240426,SERC,NUTR,20240423,20240426,916,1443,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_SO4_20241213,5,SW_C6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1201,1230,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_SO4_20241213,5,SW_F4_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1218,1333,EST,Clear
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_FE_20240426,6,C_I5_FE_20240426,SERC,Fe,20240423,20240426,920,1436,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_DOC_20240426,10,C_I5_DOC_20240426,SEQUIM,DOC,20240423,20240426,920,1436,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_NUTR_20240426,8,C_I5_NUTR_20240426,SERC,NUTR,20240423,20240426,920,1436,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_SO4_20241213,5,SW_H3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1216,1329,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_20240426,6,FW_C6_FE_20240426,SERC,Fe,20240423,20240426,1008,1319,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_DOC_20240426,10,FW_C6_DOC_20240426,SEQUIM,DOC,20240423,20240426,1008,1319,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_NUTR_20240426,6,FW_C6_NUTR_20240426,SERC,NUTR,20240423,20240426,1008,1319,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_SO4_20241213,5,SW_H6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1212,1306,EST,light yellow
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_FE_20240426,6,FW_F4_FE_20240426,SERC,Fe,20240423,20240426,1024,1250,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_DOC_20240426,10,FW_F4_DOC_20240426,SEQUIM,DOC,20240423,20240426,1024,1250,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_SO4_20241213,5,SW_B4_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1223,1357,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_SO4_20241213,5,SW_D5_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1203,1236,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_FE_20240426,6,FW_D5_FE_20240426,SERC,Fe,20240423,20240426,1011,1313,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_DOC_20240426,11,FW_D5_DOC_20240426,SEQUIM,DOC,20240423,20240426,1011,1313,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_SO4_20241213,5,SW_E3_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1220,1342,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_FE_20240426,6,FW_I5_FE_20240426,SERC,Fe,20240423,20240426,1029,1218,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_DOC_20240426,12,FW_I5_DOC_20240426,SEQUIM,CDOM,20240423,20240426,1029,1218,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_20241213,5,SW_F6_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1207,1254,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_FE_20240426,6,SW_C6_FE_20240426,SERC,Fe,20240423,20240426,1125,1335,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_SO4_20241213,5,SW_I5_SO4_20241213,SERC,SO4/Cl/H2S,20241210,20241213,1214,1318,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_20240426,6,SW_F6_FE_20240426,SERC,Fe,20240423,20240426,955,1358,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_DOC_20240426,10,SW_F6_DOC_20240426,SEQUIM,DOC,20240423,20240426,955,1358,EDT,
COMPASS: TEMPEST,Contol,TMP_C_PW_C6_15cm_SO4_20231208,5,C_C6_SO4_20231208,SERC,SO4/Cl/H2S,20231205,20231208,1013,1015,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_C6_15cm_FE_20231211,6,C_C6_FE_20231211,SERC,Fe,20231208,20231211,1015,1050,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_C6_15cm_DOC_20231211,20,C_C6_DOC_20231211,SEQUIM,DOC,20231208,20231211,1015,1050,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_C6_15cm_NUTR_20231211,8,C_C6_NUTR_20231211,SERC,NUTR,20231208,20231211,1015,1050,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_SO4_20231211,5,C_H3_SO4_20231211,SERC,SO4/Cl/H2S,20231208,20231211,946,1006,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_FE_20231211,6,C_H3_FE_20231211,SERC,Fe,20231208,20231211,946,1006,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_DOC_20231211,20,C_H3_DOC_20231211,SEQUIM,DOC,20231208,20231211,946,1006,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H3_15cm_NUTR_20231211,8,C_H3_NUTR_20231211,SERC,NUTR,20231208,20231211,946,1006,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H6_15cm_SO4_20231211,5,C_H6_SO4_20231211,SERC,SO4/Cl/H2S,20231208,20231211,1000,1023,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H6_15cm_FE_20231211,6,C_H6_FE_20231211,SERC,Fe,20231208,20231211,1000,1023,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H6_15cm_DOC_20231211,20,C_H6_DOC_20231211,SEQUIM,DOC,20231208,20231211,1000,1023,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_H6_15cm_NUTR_20231211,8,C_H6_NUTR_20231211,SERC,NUTR,20231208,20231211,1000,1023,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_B4_15cm_SO4_20231211,5,C_B4_SO4_20231211,SERC,SO4/Cl/H2S,20231208,20231211,1012,1043,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_B4_15cm_FE_20231211,6,C_B4_FE_20231211,SERC,Fe,20231208,20231211,1012,1043,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_B4_15cm_DOC_20231211,15,C_B4_DOC_20231211,SEQUIM,DOC,20231208,20231211,1012,1043,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_SO4_20231208,5,C_I5_SO4_20231208,SERC,SO4/Cl/H2S,20231205,20231208,950,949,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_FE_20231208,6,C_I5_FE_20231208,SERC,Fe,20231205,20231208,950,949,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_DOC_20231208,20,C_I5_DOC_20231208,SEQUIM,DOC,20231205,20231208,950,949,EST,
COMPASS: TEMPEST,Contol,TMP_C_PW_I5_15cm_NUTR_20231208,8,C_I5_NUTR_20231208,SERC,NUTR,20231205,20231208,950,949,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_SO4_20231208,5,FW_C6_SO4_20231208,SERC,SO4/Cl/H2S,20231205,20231208,1105,1120,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_20231208,6,FW_C6_FE_20231208,SERC,Fe,20231205,20231208,1105,1120,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_DOC_20231211,20,FW_C6_DOC_20231211,SEQUIM,DOC,20231208,20231211,1120,1300,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_NUTR_20231208,7.5,FW_C6_NUTR_20231208,SERC,NUTR,20231205,20231208,1105,1120,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_SO4_20231208,5,FW_F4_SO4_20231208,SERC,SO4/Cl/H2S,20231205,20231208,1115,1144,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_FE_20231208,5,FW_F4_FE_20231208,SERC,Fe,20231205,20231208,1115,1144,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_DOC_20231211,20,FW_F4_DOC_20231211,SEQUIM,DOC,20231208,20231211,1144,1318,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_NUTR_20231211,8,FW_F4_NUTR_20231211,SERC,NUTR,20231208,20231211,1144,1318,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_SO4_20231208,5,FW_H3_SO4_20231208,SERC,SO4/Cl/H2S,20231205,20231208,1117,1148,EST,
