date,site,plot,grid,sample_name,evacuation_datetime,collection_datetime,tz,doc_mg_l,tdn_mg_l,doc_flag,tdn_flag
2022-08-08,TMP,Freshwater,B4,TMP_FW_B4_20220808,2022-08-05T15:45:00Z,2022-08-08T16:50:00Z,EDT,12.08,0.49,NA,NA
2022-08-08,TMP,Freshwater,D5,TMP_FW_D5_20220808,2022-08-05T15:45:00Z,2022-08-08T16:50:00Z,EDT,18.81,0.75,NA,NA
2022-08-08,TMP,Freshwater,E3,TMP_FW_E3_20220808,2022-08-05T15:45:00Z,2022-08-08T16:50:00Z,EDT,10.3,0.54,NA,NA
2022-08-08,TMP,Freshwater,I5,TMP_FW_I5_20220808,2022-08-05T15:45:00Z,2022-08-08T16:50:00Z,EDT,16.38,0.6,NA,NA
2022-08-08,TMP,Estuarine-water,F4,TMP_SW_F4_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,33.7,1.19,NA,NA
2022-08-08,TMP,Estuarine-water,H6,TMP_SW_H6_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,38.01,1.29,NA,NA
2022-08-08,TMP,Estuarine-water,B4,TMP_SW_B4_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,84.9,1.95,NA,NA
2022-08-08,TMP,Estuarine-water,D5,TMP_SW_D5_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,24.83,1.11,NA,NA
2022-08-08,TMP,Estuarine-water,F6,TMP_SW_F6_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,12.87,0.66,NA,NA
2022-08-08,TMP,Estuarine-water,I5,TMP_SW_I5_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,20.27,0.82,NA,NA
2022-08-08,TMP,Estuarine-water,C3,TMP_SW_C3_20220808,2022-08-05T16:55:00Z,2022-08-08T17:56:00Z,EDT,16.19,0.6,NA,NA
2022-08-08,TMP,Estuarine-water,E3,TMP_SW_E3_20220808,2022-08-05T15:59:00Z,2022-08-08T15:59:00Z,EDT,18.85,0.73,NA,NA
2022-08-08,TMP,Freshwater,F6,Lysimeter Empty,2022-08-05T15:59:00Z,2022-08-08T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-08,TMP,Estuarine-water,C6,Lysimeter Empty,2022-08-05T15:59:00Z,2022-08-08T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-08,TMP,Estuarine-water,H3,Lysimeter Empty,2022-08-05T15:59:00Z,2022-08-08T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,H3,TMP_SW_H3_20220811,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,83.08,2.9699999999999998,average value of multiple aliquots,average value of multiple aliquots
2022-08-11,TMP,Control,B4,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,C3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,C6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,D5,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,E3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,F4,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,F6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,H3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,H6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Control,I5,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,B4,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,C3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,C6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,D5,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,E3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,F4,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,F6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,H3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,H6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Freshwater,I5,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,B4,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,C3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,C6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,D5,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,E3,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,F4,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,F6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,H6,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-08-11,TMP,Estuarine-water,I5,Lysimeter Empty,2022-08-08T15:59:00Z,2022-08-11T15:59:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,H6,TMP_C_H6_20220912,2022-09-09T14:00:00Z,2022-09-12T14:35:00Z,EDT,25,0.84,NA,NA
2022-09-12,TMP,Control,C6,TMP_C_C6_20220912,2022-09-09T14:00:00Z,2022-09-12T14:35:00Z,EDT,17.31,0.59,NA,NA
2022-09-12,TMP,Control,E3,TMP_C_E3_20220912,2022-09-09T14:00:00Z,2022-09-12T14:35:00Z,EDT,11.21,0.52,NA,NA
2022-09-12,TMP,Freshwater,H6,TMP_FW_H6_20220912,2022-09-09T15:25:00Z,2022-09-12T16:07:00Z,EDT,20.45,0.79,NA,NA
2022-09-12,TMP,Freshwater,I5,TMP_FW_I5_20220912,2022-09-09T15:25:00Z,2022-09-12T16:07:00Z,EDT,23.83,1.16,NA,NA
2022-09-12,TMP,Estuarine-water,B4,TMP_SW_B4_20220912,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,75.62,1.8,NA,NA
2022-09-12,TMP,Estuarine-water,F6,TMP_SW_F6_20220912,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,13.25,0.61,NA,NA
2022-09-12,TMP,Control,B4,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,C3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,D5,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,F4,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,F6,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,H3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Control,I5,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,B4,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,C3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,C6,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,D5,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,E3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,F4,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,F6,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Freshwater,H3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,C3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,C6,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,D5,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,E3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,F4,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,H3,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,H6,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-12,TMP,Estuarine-water,I5,Lysimeter Empty,2022-09-09T14:40:00Z,2022-09-12T15:20:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,D5,TMP_C_D5_20220915,2022-09-12T14:28:00Z,2022-09-15T15:00:00Z,EDT,11.13,0.6,NA,NA
2022-09-15,TMP,Control,H3,TMP_C_H3_20220915,2022-09-12T14:28:00Z,2022-09-15T15:00:00Z,EDT,23.46,3.27,NA,value above cal curve
2022-09-15,TMP,Control,I5,TMP_C_I5_20220915,2022-09-12T14:28:00Z,2022-09-15T15:00:00Z,EDT,15.9,0.49,NA,NA
2022-09-15,TMP,Freshwater,I5,TMP_FW_I5_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,22.43,0.8,NA,NA
2022-09-15,TMP,Freshwater,E3,TMP_FW_E3_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,8.16,0.4,NA,NA
2022-09-15,TMP,Freshwater,C3,TMP_FW_C3_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,21.35,0.72,NA,NA
2022-09-15,TMP,Freshwater,C6,TMP_FW_C6_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,8.6,0.37,NA,NA
2022-09-15,TMP,Freshwater,F6,TMP_FW_F6_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,16.19,0.76,NA,NA
2022-09-15,TMP,Freshwater,B4,TMP_FW_B4_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,16.62,2.87,NA,NA
2022-09-15,TMP,Freshwater,F4,TMP_FW_F4_20220915,2022-09-12T15:59:00Z,2022-09-15T15:59:00Z,EDT,13.3,0.75,NA,NA
2022-09-15,TMP,Freshwater,D5,TMP_FW_D5_20220915,2022-09-12T16:00:00Z,2022-09-15T16:48:00Z,EDT,17.36,0.57,NA,NA
2022-09-15,TMP,Estuarine-water,H3,TMP_SW_H3_20220915,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,86.81,2.78,NA,NA
2022-09-15,TMP,Estuarine-water,C3,TMP_SW_C3_20220915,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,21.94,3.06,NA,value above cal curve
2022-09-15,TMP,Estuarine-water,C6,TMP_SW_C6_20220915,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,54.58,1.84,NA,NA
2022-09-15,TMP,Estuarine-water,E3,TMP_SW_E3_20220915,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,26.22,0.97,NA,NA
2022-09-15,TMP,Estuarine-water,H6,TMP_SW_H6_20220915,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,45.66,1.45,NA,NA
2022-09-15,TMP,Control,B4,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,C3,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,C6,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,E3,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,F4,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,F6,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Control,H6,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Freshwater,H3,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Freshwater,H6,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Estuarine-water,B4,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Estuarine-water,D5,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Estuarine-water,F4,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Estuarine-water,F6,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-09-15,TMP,Estuarine-water,I5,Lysimeter Empty,2022-09-12T15:12:00Z,2022-09-15T15:58:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Control,H3,TMP_C_H3_20221019,2022-10-17T20:25:00Z,2022-10-19T20:57:00Z,EDT,19.4,0.59,NA,NA
2022-10-19,TMP,Control,H6,TMP_C_H6_20221019,2022-10-17T20:25:00Z,2022-10-19T20:57:00Z,EDT,15.72,0.5,NA,NA
2022-10-19,TMP,Control,D5,TMP_C_D5_20221019,2022-10-17T20:25:00Z,2022-10-19T20:57:00Z,EDT,6.9,0.24,NA,NA
2022-10-19,TMP,Control,E3,TMP_C_E3_20221019,2022-10-17T20:25:00Z,2022-10-19T20:57:00Z,EDT,10.2,0.31,NA,NA
2022-10-19,TMP,Control,F6,TMP_C_F6_20221019,2022-10-17T20:25:00Z,2022-10-19T20:57:00Z,EDT,12.13,0.38,NA,NA
2022-10-19,TMP,Control,I5,TMP_C_I5_20221019,2022-10-17T20:25:00Z,2022-10-19T20:57:00Z,EDT,14.79,0.39,NA,NA
2022-10-19,TMP,Control,C6,TMP_C_C6_20221019,2022-10-17T15:59:00Z,2022-10-19T15:59:00Z,EDT,11.49,0.38,NA,NA
2022-10-19,TMP,Freshwater,C3,TMP_FW_C3_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,12.5,0.38,NA,NA
2022-10-19,TMP,Freshwater,C6,TMP_FW_C6_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,11.44,0.32,NA,NA
2022-10-19,TMP,Freshwater,H3,TMP_FW_H3_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,11.76,0.5,NA,NA
2022-10-19,TMP,Freshwater,H6,TMP_FW_H6_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,15.04,0.56,NA,NA
2022-10-19,TMP,Freshwater,B4,TMP_FW_B4_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,13.23,0.38,NA,NA
2022-10-19,TMP,Freshwater,D5,TMP_FW_D5_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,15.08,0.48,NA,NA
2022-10-19,TMP,Freshwater,E3,TMP_FW_E3_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,10.08,0.35,NA,NA
2022-10-19,TMP,Freshwater,I5,TMP_FW_I5_20221019,2022-10-17T19:00:00Z,2022-10-19T19:39:00Z,EDT,21.68,0.86,NA,NA
2022-10-19,TMP,Estuarine-water,C3,TMP_SW_C3_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,14.76,0.51,NA,NA
2022-10-19,TMP,Estuarine-water,C6,TMP_SW_C6_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,45.83,2,NA,NA
2022-10-19,TMP,Estuarine-water,H3,TMP_SW_H3_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,109.2,4.39,NA,value above cal curve
2022-10-19,TMP,Estuarine-water,H6,TMP_SW_H6_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,27.6,0.89,NA,NA
2022-10-19,TMP,Estuarine-water,B4,TMP_SW_B4_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,52.57,1.33,NA,NA
2022-10-19,TMP,Estuarine-water,D5,TMP_SW_D5_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,37.03,1.04,NA,NA
2022-10-19,TMP,Estuarine-water,F6,TMP_SW_F6_20221019,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,44.55,1.46,NA,NA
2022-10-19,TMP,Control,B4,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Control,C3,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Control,F4,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Freshwater,F4,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Freshwater,F6,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Estuarine-water,E3,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Estuarine-water,F4,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-10-19,TMP,Estuarine-water,I5,Lysimeter Empty,2022-10-17T19:40:00Z,2022-10-19T20:20:00Z,EDT,NA,NA,NA,NA
2022-11-28,TMP,Freshwater,C3,TMP_FW_C3_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,15.94,0.52,NA,NA
2022-11-28,TMP,Freshwater,D5,TMP_FW_D5_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,15.13,0.43,NA,NA
2022-11-28,TMP,Freshwater,H3,TMP_FW_H3_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,9.01,0.34,NA,NA
2022-11-28,TMP,Freshwater,I5,TMP_FW_I5_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,15.15,0.58,NA,NA
2022-11-28,TMP,Freshwater,E3,TMP_FW_E3_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,10.03,0.48,NA,NA
2022-11-28,TMP,Freshwater,B4,TMP_FW_B4_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,12.31,0.6,NA,NA
2022-11-28,TMP,Freshwater,H6,TMP_FW_H6_20221128,2022-11-25T19:14:00Z,2022-11-28T20:28:00Z,EST,16.53,0.62,NA,NA
2022-11-28,TMP,Control,E3,TMP_C_E3_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,8.79,0.32,NA,NA
2022-11-28,TMP,Control,H6,TMP_C_H6_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,15.01,0.46,NA,NA
2022-11-28,TMP,Control,I5,TMP_C_I5_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,15.72,0.47,NA,NA
2022-11-28,TMP,Control,B4,TMP_C_B4_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,7.48,0.24,NA,blank is ≥ 25% of sample value
2022-11-28,TMP,Control,F6,TMP_C_F6_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,14.55,0.42,NA,NA
2022-11-28,TMP,Control,C6,TMP_C_C6_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,8.28,0.28,NA,NA
2022-11-28,TMP,Control,D5,TMP_C_D5_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,7.13,0.32,NA,NA
2022-11-28,TMP,Control,H3,TMP_C_H3_20221128,2022-11-25T15:23:00Z,2022-11-28T17:42:00Z,EST,19.2,0.81,NA,NA
2022-11-28,TMP,Estuarine-water,B4,TMP_SW_B4_20221128,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,65.26,1.49,NA,NA
2022-11-28,TMP,Estuarine-water,H6,TMP_SW_H6_20221128,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,28.31,0.91,NA,NA
2022-11-28,TMP,Estuarine-water,C3,TMP_SW_C3_20221128,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,23.28,0.94,NA,NA
2022-11-28,TMP,Estuarine-water,D5,TMP_SW_D5_20221128,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,43.48,1.24,NA,NA
2022-11-28,TMP,Estuarine-water,H3,TMP_SW_H3_20221128,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,35.85,1.08,NA,NA
2022-11-28,TMP,Estuarine-water,F6,TMP_SW_F6_20221128,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,42.99,1.39,NA,NA
2022-11-28,TMP,Control,C3,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Control,F4,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Freshwater,C6,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Freshwater,F4,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Freshwater,F6,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Estuarine-water,C6,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Estuarine-water,E3,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Estuarine-water,F4,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-11-28,TMP,Estuarine-water,I5,Lysimeter Empty,2022-11-25T17:45:00Z,2022-11-28T19:02:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Freshwater,C6,TMP_FW_C6_20221201,2022-11-28T19:20:00Z,2022-12-01T19:49:00Z,EST,9.79,0.81,NA,NA
2022-12-01,TMP,Control,C3,TMP_C_C3_20221201,2022-11-28T16:20:00Z,2022-12-01T17:06:00Z,EST,16.1,0.46,NA,NA
2022-12-01,TMP,Estuarine-water,C6,TMP_SW_C6_20221201,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,44.24,3.32,NA,NA
2022-12-01,TMP,Estuarine-water,E3,TMP_SW_E3_20221201,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,37.11,1.15,NA,NA
2022-12-01,TMP,Control,B4,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,C6,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,D5,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,E3,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,F4,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,F6,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,H3,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
2022-12-01,TMP,Control,H6,Lysimeter Empty,2022-11-28T17:10:00Z,2022-12-01T17:46:00Z,EST,NA,NA,NA,NA
