date,site,plot,grid,sample_name,evacuation_datetime,collection_datetime,tz,doc_mg_l,tdn_mg_l,doc_flag,tdn_flag
2023-06-17,TMP,Control,H3,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Control,H6,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Control,I5,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,B4,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,C3,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,C6,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,D5,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,E3,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,F4,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,F6,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Freshwater,H3,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Estuarine-water,C6,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Estuarine-water,F4,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Estuarine-water,F6,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Estuarine-water,H3,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Estuarine-water,H6,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-17,TMP,Estuarine-water,I5,Lysimeter Empty,2023-06-14T16:28:00Z,2023-06-17T15:22:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Freshwater,B4,TMP_FW_B4_20230627,2023-06-23T17:04:00Z,2023-06-27T16:02:00Z,EDT,11.69,0.55,NA,NA
2023-06-27,TMP,Freshwater,E3,TMP_FW_E3_20230627,2023-06-23T17:29:00Z,2023-06-27T15:30:00Z,EDT,7.34,0.35,NA,NA
2023-06-27,TMP,Freshwater,F6,TMP_FW_F6_20230627,2023-06-23T17:26:00Z,2023-06-27T15:40:00Z,EDT,11.95,0.42,NA,NA
2023-06-27,TMP,Freshwater,I5,TMP_FW_I5_20230627,2023-06-23T17:36:00Z,2023-06-27T14:54:00Z,EDT,13.21,0.5,NA,NA
2023-06-27,TMP,Freshwater,C3,TMP_FW_C3_20230627,2023-06-23T17:06:00Z,2023-06-27T16:11:00Z,EDT,11.49,0.4,NA,NA
2023-06-27,TMP,Freshwater,H3,TMP_FW_H3_20230627,2023-06-23T17:34:00Z,2023-06-27T15:08:00Z,EDT,6.84,0.3,NA,NA
2023-06-27,TMP,Freshwater,F4,TMP_FW_F4_20230627,2023-06-23T17:32:00Z,2023-06-27T15:17:00Z,EDT,12.19,0.42,NA,NA
2023-06-27,TMP,Freshwater,D5,TMP_FW_D5_20230627,2023-06-23T17:23:00Z,2023-06-27T15:49:00Z,EDT,13.08,0.36,NA,NA
2023-06-27,TMP,Estuarine-water,C6,TMP_SW_C6_20230627,2023-06-23T16:42:00Z,2023-06-27T18:21:00Z,EDT,3.78,0.25,NA,blank is ≥ 25% of sample value
2023-06-27,TMP,Estuarine-water,D5,TMP_SW_D5_20230627,2023-06-23T16:45:00Z,2023-06-27T18:12:00Z,EDT,3.52,0.28,NA,NA
2023-06-27,TMP,Estuarine-water,B4,TMP_SW_B4_20230627,2023-06-23T16:39:00Z,2023-06-27T18:31:00Z,EDT,6.73,0.48,NA,NA
2023-06-27,TMP,Estuarine-water,C3,TMP_SW_C3_20230627,2023-06-23T16:35:00Z,2023-06-27T18:42:00Z,EDT,8.13,0.48,NA,NA
2023-06-27,TMP,Estuarine-water,F4,TMP_SW_F4_20230627,2023-06-23T16:49:00Z,2023-06-27T17:55:00Z,EDT,6.51,0.36,NA,NA
2023-06-27,TMP,Estuarine-water,H6,TMP_SW_H6_20230627,2023-06-23T16:55:00Z,2023-06-27T17:17:00Z,EDT,4.82,0.26,NA,blank is ≥ 25% of sample value
2023-06-27,TMP,Estuarine-water,H3,TMP_SW_H3_20230627,2023-06-23T16:52:00Z,2023-06-27T17:29:00Z,EDT,4.37,0.31,NA,NA
2023-06-27,TMP,Estuarine-water,E3,TMP_SW_E3_20230627,2023-06-23T16:47:00Z,2023-06-27T17:39:00Z,EDT,3.6,0.25,NA,blank is ≥ 25% of sample value
2023-06-27,TMP,Estuarine-water,F6,TMP_SW_F6_20230627,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,3.83,0.3,NA,NA
2023-06-27,TMP,Control,B4,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,C3,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,C6,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,D5,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,E3,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,F4,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,F6,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,H3,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,H6,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Control,I5,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Freshwater,C6,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Freshwater,H6,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-27,TMP,Estuarine-water,I5,Lysimeter Empty,2023-06-23T16:56:00Z,2023-06-27T18:02:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Control,H6,TMP_C_H6_20230628,2023-06-23T18:18:00Z,2023-06-28T18:54:00Z,EDT,19.3,0.67,NA,NA
2023-06-28,TMP,Control,H3,TMP_C_H3_20230628,2023-06-23T18:02:00Z,2023-06-28T18:33:00Z,EDT,20.53,2.1,NA,NA
2023-06-28,TMP,Control,E3,TMP_C_E3_20230628,2023-06-23T18:06:00Z,2023-06-28T19:48:00Z,EDT,10.14,0.38,NA,NA
2023-06-28,TMP,Control,D5,TMP_C_D5_20230628,2023-06-23T18:12:00Z,2023-06-28T19:12:00Z,EDT,9.77,0.32,NA,NA
2023-06-28,TMP,Control,I5,TMP_C_I5_20230628,2023-06-23T18:21:00Z,2023-06-28T18:40:00Z,EDT,17.09,0.48,NA,NA
2023-06-28,TMP,Control,C3,TMP_C_C3_20230628,2023-06-23T15:59:00Z,2023-06-28T15:59:00Z,EDT,11.68,0.36,NA,NA
2023-06-28,TMP,Control,F6,TMP_C_F6_20230628,2023-06-23T18:15:00Z,2023-06-28T19:04:00Z,EDT,17.37,0.49,NA,NA
2023-06-28,TMP,Control,C6,TMP_C_C6_20230628,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,12.88,0.43,NA,NA
2023-06-28,TMP,Control,B4,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Control,F4,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,B4,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,C3,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,C6,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,D5,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,E3,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,F4,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,F6,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,H3,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,H6,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Freshwater,I5,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,B4,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,C3,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,C6,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,D5,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,E3,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,F4,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,F6,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,H3,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,H6,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-06-28,TMP,Estuarine-water,I5,Lysimeter Empty,2023-06-23T16:31:00Z,2023-06-28T19:24:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,H6,TMP_C_H6_20230707,2023-07-05T16:15:00Z,2023-07-07T15:42:00Z,EDT,19.94,0.84,NA,NA
2023-07-07,TMP,Freshwater,I5,TMP_FW_I5_20230707,2023-07-05T18:16:00Z,2023-07-07T13:20:00Z,EDT,15.8,1.19,NA,NA
2023-07-07,TMP,Estuarine-water,F6,TMP_SW_F6_20230707,2023-07-05T18:30:00Z,2023-07-07T14:50:00Z,EDT,4.3,0.35,NA,NA
2023-07-07,TMP,Estuarine-water,B4,TMP_SW_B4_20230707,2023-07-05T16:39:00Z,2023-07-07T14:20:00Z,EDT,7.82,0.74,NA,NA
2023-07-07,TMP,Estuarine-water,E3,TMP_SW_E3_20230707,2023-07-05T18:35:00Z,2023-07-07T14:38:00Z,EDT,4.3,0.31,NA,blank is ≥ 25% of sample value
2023-07-07,TMP,Estuarine-water,C3,TMP_SW_C3_20230707,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,9.05,0.59,NA,NA
2023-07-07,TMP,Control,B4,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,C3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,C6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,D5,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,E3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,F4,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,F6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,H3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Control,I5,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,B4,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,C3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,C6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,D5,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,E3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,F4,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,F6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,H3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Freshwater,H6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Estuarine-water,C6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Estuarine-water,D5,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Estuarine-water,F4,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Estuarine-water,H3,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Estuarine-water,H6,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-07,TMP,Estuarine-water,I5,Lysimeter Empty,2023-07-05T16:35:00Z,2023-07-07T14:31:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,I5,TMP_C_I5_20230710,2023-07-07T15:38:00Z,2023-07-10T17:10:00Z,EDT,19.03,0.74,NA,NA
2023-07-10,TMP,Control,H6,TMP_C_H6_20230710,2023-07-07T15:42:00Z,2023-07-10T16:55:00Z,EDT,21.17,1.2,NA,NA
2023-07-10,TMP,Freshwater,C3,TMP_FW_C3_20230710,2023-07-07T14:09:00Z,2023-07-10T15:05:00Z,EDT,13.4,0.46,NA,NA
2023-07-10,TMP,Freshwater,D5,TMP_FW_D5_20230710,2023-07-07T13:58:00Z,2023-07-10T14:55:00Z,EDT,14.07,0.52,NA,NA
2023-07-10,TMP,Freshwater,F4,TMP_FW_F4_20230710,2023-07-07T13:44:00Z,2023-07-10T14:35:00Z,EDT,14.93,0.57,NA,NA
2023-07-10,TMP,Freshwater,H6,TMP_FW_H6_20230710,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,14.53,0.68,NA,NA
2023-07-10,TMP,Control,B4,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,C3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,C6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,D5,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,E3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,F4,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,F6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Control,H3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Freshwater,B4,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Freshwater,C6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Freshwater,E3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Freshwater,F6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Freshwater,H3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Freshwater,I5,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,B4,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,C3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,C6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,D5,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,E3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,F4,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,F6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,H3,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,H6,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-07-10,TMP,Estuarine-water,I5,Lysimeter Empty,2023-07-07T13:32:00Z,2023-07-10T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,H6,TMP_C_H6_20230807,2023-08-04T16:03:00Z,2023-08-07T15:49:00Z,EDT,16.67,0.68,NA,NA
2023-08-07,TMP,Control,H3,TMP_C_H3_20230807,2023-08-04T15:56:00Z,2023-08-07T16:00:00Z,EDT,17.57,0.6,NA,NA
2023-08-07,TMP,Freshwater,C3,TMP_FW_C3_20230807,2023-08-04T16:54:00Z,2023-08-07T13:47:00Z,EDT,13.2,0.55,NA,NA
2023-08-07,TMP,Freshwater,E3,TMP_FW_E3_20230807,2023-08-04T18:33:00Z,2023-08-07T13:41:00Z,EDT,7.22,0.42,NA,blank is ≥ 25% of sample value
2023-08-07,TMP,Freshwater,F4,TMP_FW_F4_20230807,2023-08-04T17:02:00Z,2023-08-07T13:04:00Z,EDT,12.12,0.52,NA,NA
2023-08-07,TMP,Freshwater,D5,TMP_FW_D5_20230807,2023-08-04T16:49:00Z,2023-08-07T13:20:00Z,EDT,11.97,0.48,NA,NA
2023-08-07,TMP,Freshwater,C6,TMP_FW_C6_20230807,2023-08-04T16:45:00Z,2023-08-07T13:31:00Z,EDT,7.51,0.42,NA,blank is ≥ 25% of sample value
2023-08-07,TMP,Freshwater,I5,TMP_FW_I5_20230807,2023-08-04T17:05:00Z,2023-08-07T12:45:00Z,EDT,14.73,0.64,NA,NA
2023-08-07,TMP,Estuarine-water,I5,TMP_SW_I5_20230807,2023-08-04T15:59:00Z,2023-08-07T15:59:00Z,EDT,18.75,1.55,NA,NA
2023-08-07,TMP,Estuarine-water,D5,TMP_SW_D5_20230807,2023-08-04T16:25:00Z,2023-08-07T14:44:00Z,EDT,19.92,0.66,NA,NA
2023-08-07,TMP,Estuarine-water,B4,TMP_SW_B4_20230807,2023-08-04T16:18:00Z,2023-08-07T14:58:00Z,EDT,16.93,0.7,NA,NA
2023-08-07,TMP,Estuarine-water,F6,TMP_SW_F6_20230807,2023-08-04T16:28:00Z,2023-08-07T14:37:00Z,EDT,9.42,0.43,NA,blank is ≥ 25% of sample value
2023-08-07,TMP,Estuarine-water,C6,TMP_SW_C6_20230807,2023-08-04T16:23:00Z,2023-08-07T14:53:00Z,EDT,19.99,0.88,NA,NA
2023-08-07,TMP,Estuarine-water,C3,TMP_SW_C3_20230807,2023-08-04T16:21:00Z,2023-08-07T15:04:00Z,EDT,9.68,0.58,NA,NA
2023-08-07,TMP,Estuarine-water,E3,TMP_SW_E3_20230807,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,8.31,0.41,NA,blank is ≥ 25% of sample value
2023-08-07,TMP,Control,B4,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,C3,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,C6,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,D5,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,E3,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,F4,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,F6,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Control,I5,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Freshwater,B4,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Freshwater,F6,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Freshwater,H3,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Freshwater,H6,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Estuarine-water,F4,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Estuarine-water,H3,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-07,TMP,Estuarine-water,H6,Lysimeter Empty,2023-08-04T16:36:00Z,2023-08-07T14:25:00Z,EDT,NA,NA,NA,NA
2023-08-10,TMP,Control,H6,TMP_C_H6_20230810,2023-08-07T15:59:00Z,2023-08-10T15:59:00Z,EDT,17.54,0.65,NA,NA
2023-08-10,TMP,Control,F4,TMP_C_F4_20230810,2023-08-07T15:45:00Z,2023-08-10T14:27:00Z,EDT,19.54,0.72,NA,NA
2023-08-10,TMP,Control,D5,TMP_C_D5_20230810,2023-08-07T15:27:00Z,2023-08-10T14:49:00Z,EDT,10.96,0.43,NA,blank is ≥ 25% of sample value
2023-08-10,TMP,Control,B4,TMP_C_B4_20230810,2023-08-07T15:21:00Z,2023-08-10T15:01:00Z,EDT,14.75,0.51,NA,NA
2023-08-10,TMP,Control,E3,TMP_C_E3_20230810,2023-08-07T15:40:00Z,2023-08-10T14:36:00Z,EDT,11.71,0.45,NA,NA
2023-08-10,TMP,Control,C6,TMP_C_C6_20230810,2023-08-07T15:15:00Z,2023-08-10T14:53:00Z,EDT,15.05,0.51,NA,NA
2023-08-10,TMP,Control,I5,TMP_C_I5_20230810,2023-08-07T15:56:00Z,2023-08-10T13:57:00Z,EDT,20.34,0.6,NA,NA
2023-08-10,TMP,Control,F6,TMP_C_F6_20230810,2023-08-07T15:36:00Z,2023-08-10T14:17:00Z,EDT,22.34,0.67,NA,NA
2023-08-10,TMP,Freshwater,F6,TMP_FW_F6_20230810,2023-08-07T13:16:00Z,2023-08-10T17:07:00Z,EDT,15.04,1.61,NA,NA
2023-08-10,TMP,Freshwater,B4,TMP_FW_B4_20230810,2023-08-07T13:53:00Z,2023-08-10T17:34:00Z,EDT,14,0.55,NA,NA
2023-08-10,TMP,Freshwater,H3,TMP_FW_H3_20230810,2023-08-07T17:04:00Z,2023-08-10T17:22:00Z,EDT,9.2,0.42,NA,blank is ≥ 25% of sample value
