[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/21/2024 10:47:37 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	TMP_FW_I5_T2_AM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 2:50:53 AM	1	3	TN	3.146	0.2828	NPOC:6.318mg/L TN:0.2869mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_I5_T2_AM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 2:57:13 AM	1	4	TN	3.133	0.2815	NPOC:6.318mg/L TN:0.2869mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:05:38 AM	1	1	NPOC	19.12	5.114	NPOC:4.718mg/L TN:0.4682mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:08:58 AM	1	2	NPOC	17.83	4.776	NPOC:4.718mg/L TN:0.4682mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:12:27 AM	1	3	NPOC	17.30	4.638	NPOC:4.718mg/L TN:0.4682mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:15:51 AM	1	4	NPOC	17.69	4.740	NPOC:4.718mg/L TN:0.4682mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:05:38 AM	1	1	TN	5.466	0.5148	NPOC:4.718mg/L TN:0.4682mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:08:58 AM	1	2	TN	5.613	0.5296	NPOC:4.718mg/L TN:0.4682mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:12:27 AM	1	3	TN	4.774	0.4456	NPOC:4.718mg/L TN:0.4682mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:15:51 AM	1	4	TN	4.758	0.4440	NPOC:4.718mg/L TN:0.4682mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_B4_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:20:32 AM	1	5	TN	0.07820	-0.02413	NPOC:4.718mg/L TN:0.4682mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:28:35 AM	1	1	NPOC	20.77	5.545	NPOC:5.273mg/L TN:0.2527mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:31:58 AM	1	2	NPOC	19.72	5.271	NPOC:5.273mg/L TN:0.2527mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:35:22 AM	1	3	NPOC	19.44	5.197	NPOC:5.273mg/L TN:0.2527mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:38:43 AM	1	4	NPOC	20.03	5.352	NPOC:5.273mg/L TN:0.2527mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:28:35 AM	1	1	TN	1.897	0.1578	NPOC:5.273mg/L TN:0.2527mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:31:58 AM	1	2	TN	2.936	0.2618	NPOC:5.273mg/L TN:0.2527mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:35:22 AM	1	3	TN	2.683	0.2364	NPOC:5.273mg/L TN:0.2527mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:38:43 AM	1	4	TN	2.918	0.2600	NPOC:5.273mg/L TN:0.2527mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:43:54 AM	1	5	TN	0.1144	-0.02051	NPOC:5.273mg/L TN:0.2527mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:52:29 AM	1	1	NPOC	23.43	6.240	NPOC:6.382mg/L TN:0.3818mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:56:12 AM	1	2	NPOC	24.28	6.463	NPOC:6.382mg/L TN:0.3818mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 3:59:55 AM	1	3	NPOC	24.21	6.444	NPOC:6.382mg/L TN:0.3818mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:52:29 AM	1	1	TN	4.045	0.3727	NPOC:6.382mg/L TN:0.3818mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:56:12 AM	1	2	TN	4.379	0.4061	NPOC:6.382mg/L TN:0.3818mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 3:59:55 AM	1	3	TN	3.984	0.3666	NPOC:6.382mg/L TN:0.3818mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:05:18 AM	1	4	TN	0.4851	0.01657	NPOC:6.382mg/L TN:0.3818mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:07:59 AM	1	5	TN	0.000	-0.03196	NPOC:6.382mg/L TN:0.3818mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:17:41 AM	1	1	NPOC	15.63	4.201	NPOC:4.016mg/L TN:0.2851mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:21:06 AM	1	2	NPOC	16.13	4.332	NPOC:4.016mg/L TN:0.2851mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:24:51 AM	1	3	NPOC	15.23	4.097	NPOC:4.016mg/L TN:0.2851mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:28:03 AM	1	4	NPOC	14.61	3.935	NPOC:4.016mg/L TN:0.2851mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:31:20 AM	1	5	NPOC	14.92	4.016	NPOC:4.016mg/L TN:0.2851mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:17:41 AM	1	1	TN	5.081	0.4763	NPOC:4.016mg/L TN:0.2851mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:21:06 AM	1	2	TN	3.075	0.2757	NPOC:4.016mg/L TN:0.2851mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:24:51 AM	1	3	TN	3.266	0.2948	NPOC:4.016mg/L TN:0.2851mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:28:03 AM	1	4	TN	0.000	-0.03196	NPOC:4.016mg/L TN:0.2851mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_D5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:31:20 AM	1	5	TN	3.166	0.2848	NPOC:4.016mg/L TN:0.2851mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:39:54 AM	1	1	NPOC	14.22	3.833	NPOC:3.802mg/L TN:0.2662mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:43:16 AM	1	2	NPOC	13.95	3.762	NPOC:3.802mg/L TN:0.2662mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:46:40 AM	1	3	NPOC	13.44	3.629	NPOC:3.802mg/L TN:0.2662mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:50:04 AM	1	4	NPOC	14.14	3.812	NPOC:3.802mg/L TN:0.2662mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:39:54 AM	1	1	TN	3.076	0.2758	NPOC:3.802mg/L TN:0.2662mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:43:16 AM	1	2	TN	2.320	0.2001	NPOC:3.802mg/L TN:0.2662mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:46:40 AM	1	3	TN	2.961	0.2643	NPOC:3.802mg/L TN:0.2662mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_F6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:50:04 AM	1	4	TN	2.905	0.2587	NPOC:3.802mg/L TN:0.2662mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 4:58:46 AM	1	1	NPOC	35.96	9.516	NPOC:10.05mg/L TN:0.6637mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:02:23 AM	1	2	NPOC	37.60	9.944	NPOC:10.05mg/L TN:0.6637mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:06:03 AM	1	3	NPOC	38.16	10.09	NPOC:10.05mg/L TN:0.6637mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:09:37 AM	1	4	NPOC	38.24	10.11	NPOC:10.05mg/L TN:0.6637mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 4:58:46 AM	1	1	TN	6.360	0.6043	NPOC:10.05mg/L TN:0.6637mg/L	1	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:02:23 AM	1	2	TN	6.615	0.6298	NPOC:10.05mg/L TN:0.6637mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:06:03 AM	1	3	TN	7.071	0.6754	NPOC:10.05mg/L TN:0.6637mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:09:37 AM	1	4	TN	7.175	0.6858	NPOC:10.05mg/L TN:0.6637mg/L	0	50	
Unknown	NPOC/TN	TMP_SW_I5_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:14:18 AM	1	5	TN	0.2042	-0.01153	NPOC:10.05mg/L TN:0.6637mg/L	1	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:22:12 AM	1	1	NPOC	17.88	4.790	NPOC:4.601mg/L TN:0.1868mg/L	1	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:25:41 AM	1	2	NPOC	17.02	4.565	NPOC:4.601mg/L TN:0.1868mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:29:14 AM	1	3	NPOC	17.31	4.641	NPOC:4.601mg/L TN:0.1868mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:32:40 AM	1	4	NPOC	17.15	4.599	NPOC:4.601mg/L TN:0.1868mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:22:12 AM	1	1	TN	2.143	0.1824	NPOC:4.601mg/L TN:0.1868mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:25:41 AM	1	2	TN	2.338	0.2019	NPOC:4.601mg/L TN:0.1868mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:29:14 AM	1	3	TN	2.080	0.1761	NPOC:4.601mg/L TN:0.1868mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:32:40 AM	1	4	TN	2.477	0.2158	NPOC:4.601mg/L TN:0.1868mg/L	1	50	
Unknown	NPOC/TN	TMP_FW_C3_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:38:17 AM	1	5	TN	0.2206	-0.00989	NPOC:4.601mg/L TN:0.1868mg/L	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:46:18 AM	1	1	NPOC	17.47	4.682	NPOC:4.642mg/L TN:0.1199mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:49:43 AM	1	2	NPOC	17.04	4.570	NPOC:4.642mg/L TN:0.1199mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 5:53:02 AM	1	3	NPOC	17.44	4.675	NPOC:4.642mg/L TN:0.1199mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:46:18 AM	1	1	TN	1.259	0.09399	NPOC:4.642mg/L TN:0.1199mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:49:43 AM	1	2	TN	1.726	0.1407	NPOC:4.642mg/L TN:0.1199mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:53:02 AM	1	3	TN	1.570	0.1251	NPOC:4.642mg/L TN:0.1199mg/L	0	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 5:58:58 AM	1	4	TN	2.194	0.1875	NPOC:4.642mg/L TN:0.1199mg/L	1	50	
Unknown	NPOC/TN	TMP_FW_C6_T3_PM_20240612	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 6:01:45 AM	1	5	TN	0.2338	-0.00857	NPOC:4.642mg/L TN:0.1199mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 6:10:47 AM	1	1	NPOC	186.2	48.79	NPOC:48.32mg/L TN:2.062mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 6:14:53 AM	1	2	NPOC	184.6	48.37	NPOC:48.32mg/L TN:2.062mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240618a.2024_06_18_09_13_17.cal	1.00		6/19/2024 6:18:55 AM	1	3	NPOC	182.4	47.80	NPOC:48.32mg/L TN:2.062mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240618.2024_06_18_12_06_55.cal	1.00		6/19/2024 6:10:47 AM	1	1	TN	20.41	2.010	NPOC:48.32mg/L TN:2.062mg/L	0	50	
