[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	4/29/2025 5:08:03 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 7:00:46 PM	1	4	TN	1.661	0.1765	NPOC:0.00718mg/L TN:0.00418mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 7:03:41 PM	1	5	TN	0.1845	0.00937	NPOC:0.00718mg/L TN:0.00418mg/L	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:12:41 PM	1	1	NPOC	1.478	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:15:26 PM	1	2	NPOC	1.163	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:18:23 PM	1	3	NPOC	1.781	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:20:32 PM	1	4	NPOC	0.5615	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:23:16 PM	1	5	NPOC	0.4232	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:33:11 PM	2	1	NPOC	3.280	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:36:38 PM	2	2	NPOC	4.314	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:40:05 PM	2	3	NPOC	4.232	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:43:20 PM	2	4	NPOC	3.680	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:46:52 PM	2	5	NPOC	4.060	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:56:16 PM	3	1	NPOC	4.156	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 7:59:43 PM	3	2	NPOC	5.403	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:03:06 PM	3	3	NPOC	5.237	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:06:32 PM	3	4	NPOC	5.229	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:17:38 PM	4	1	NPOC	20.48	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:21:34 PM	4	2	NPOC	20.04	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:25:15 PM	4	3	NPOC	19.08	5.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:28:58 PM	4	4	NPOC	20.45	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:39:26 PM	5	1	NPOC	38.74	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:43:33 PM	5	2	NPOC	37.80	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:47:52 PM	5	3	NPOC	39.31	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 8:59:41 PM	6	1	NPOC	216.3	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:04:34 PM	6	2	NPOC	213.1	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:09:38 PM	6	3	NPOC	215.3	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:21:27 PM	7	1	NPOC	354.7	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:26:15 PM	7	2	NPOC	349.9	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:31:12 PM	7	3	NPOC	351.1	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:42:24 PM	8	1	NPOC	433.6	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:47:24 PM	8	2	NPOC	430.3	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20240718.2024_07_18_19_03_41.cal		1.00		7/18/2024 9:52:29 PM	8	3	NPOC	437.7	100.0	 	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 9:59:49 PM	1	1	NPOC	5.027	0.7724	NPOC:0.3303mg/L TN:-0.00345mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 10:02:59 PM	1	2	NPOC	3.502	0.4045	NPOC:0.3303mg/L TN:-0.00345mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 10:06:09 PM	1	3	NPOC	3.323	0.3614	NPOC:0.3303mg/L TN:-0.00345mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 10:09:27 PM	1	4	NPOC	3.194	0.3303	NPOC:0.3303mg/L TN:-0.00345mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 10:12:40 PM	1	5	NPOC	3.065	0.2991	NPOC:0.3303mg/L TN:-0.00345mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 9:59:49 PM	1	1	TN	0.000	-0.01151	NPOC:0.3303mg/L TN:-0.00345mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 10:02:59 PM	1	2	TN	0.05250	-0.00557	NPOC:0.3303mg/L TN:-0.00345mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 10:06:09 PM	1	3	TN	0.1611	0.00672	NPOC:0.3303mg/L TN:-0.00345mg/L	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20240718.2024_07_18_22_12_41.cal		1.00		7/18/2024 10:18:36 PM	1	1	TN	0.6094	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20240718.2024_07_18_22_12_41.cal		1.00		7/18/2024 10:20:42 PM	1	2	TN	0.3722	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20240718.2024_07_18_22_12_41.cal		1.00		7/18/2024 10:22:48 PM	1	3	TN	0.1151	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20240718.2024_07_18_22_12_41.cal		1.00		7/18/2024 10:24:54 PM	1	4	TN	0.2678	0.000	 	0	50	
